TransactionID,Category,TransactionAmount,cc_num,Timestamp,MerchantName,Location,CustomerID,CustomerName,gender,dob,job,Address,FraudIndicator
2953d9c6,food_dining,1997.08,6011558844710187,2020-04-08 17:55:41,"Martinez, Villa and Blackburn","41527 Kimberly Knolls- New Erika, AR 07533",c2fd3f4e,Brian Palmer,M,1955-03-30,Secondary school teacher,"698 Sabrina Turnpike- South Kimberly, WA 77712",1
703967f0,entertainment,1399.6,4394767488102,2019-05-17 05:44:40,Berger Group,"690 Heidi Plaza Apt. 120- South Shaneside, CO 01733",6970129f,Caleb Stewart,F,1979-01-29,Podiatrist,"8576 Hull Run- Thompsonside, OK 97040",0
31ab493a,travel,4841.68,3502214782714095,2019-11-28 01:11:24,Daniels-Perez,"09072 Larry Trafficway- Nicholasland, VA 48756",3cf0e327,Norma Roberts,M,2003-11-14,Podiatrist,"678 Rivera Mount Suite 828- Lake Lisaborough, CO 67371",0
3a90891a,health_fitness,315.9,4945594773543,2019-04-06 16:55:19,Jefferson-Ruiz,"4886 Carter Rapid- Johnsonshire, WV 81661",a8c53586,Jesse Erickson,F,1991-12-21,Electrical engineer,"156 Anna Mountains Suite 908- Watsonstad, SD 18204",0
cd700387,grocery_pos,1447.64,36821544468686,2019-07-13 09:56:25,Harrell LLC,"73662 Haas Route Apt. 677- Larabury, IL 01276",7ddc9c76,Laura Jones,M,1963-03-06,Immunologist,"3957 Eric Streets Suite 065- Lake Christineville, AK 53906",1
9861eedc,home,3819.5,6011803663452945,2019-03-07 18:10:16,Anderson Inc,"4233 Ronald Lane- New Cindyberg, MA 08470",0ab66137,Eric Turner,M,1977-03-23,Geoscientist,"792 Marvin Plains- Port Michael, CA 22925",1
8b2a0316,kids_pets,2579.61,36844052970471,2020-02-18 03:38:43,"Pope, Franklin and Green","7718 Robin Ridges- Chavezmouth, CT 41898",ec812988,Teresa Edwards,F,1999-01-04,Chief Executive Officer,USS Thompson- FPO AE 37056,0
bd81140c,health_fitness,14.66,675973326647,2020-05-30 02:44:39,Brady-Alexander,"9988 Jennifer Branch- South Jenniferstad, KY 08777",290a7058,Hailey Palmer,M,1988-01-17,Naval architect,"331 Williams Highway- Port Barbara, PA 20681",1
d607333c,personal_care,2196.21,36559948427292,2019-08-28 18:17:26,Cunningham-Evans,"4983 Lawrence Forges- Port Jonport, KS 12006",fe3bf688,Margaret Marshall,M,1970-06-26,Chartered public finance accountant,"858 Peggy Junction- North Hannahchester, NV 02720",0
4419ce64,travel,1028.14,4049864727103891,2020-02-09 08:10:16,"Lopez, Parrish and Gray","967 Compton Inlet- Scottberg, VI 58566",9efc6ae2,Renee Erickson,M,1975-08-28,Secondary school teacher,"36915 Edward Harbors Apt. 775- East Mistyfort, NE 42116",1
04c5e566,kids_pets,2247.27,30171959465793,2019-05-21 23:38:24,Wilson PLC,Unit 9956 Box 4118- DPO AP 11078,e3123519,Michelle Graves,F,1971-08-05,"Psychologist, forensic","85572 Tyler Key- Smithfort, WI 53629",1
865722e6,grocery_net,1385.96,4863890596791782,2020-03-20 08:59:59,"Serrano, Garrison and Davis","5906 Hall Islands Apt. 880- West Dawnbury, AZ 26424",78c51172,Dr. Gabrielle Williams,M,2001-06-28,Barrister,"4029 Douglas Trafficway Apt. 963- New Alan, PR 74870",1
278978e5,personal_care,122.01,503816631579,2019-02-21 15:29:19,"Krause, Perry and Brown","447 Michael Shoal- Riverafort, VI 64577",dfb37842,Nathan Davis,M,1945-04-10,Dealer,"8793 Hunter Junctions Apt. 914- North Danaton, PR 23664",0
1904ce8a,personal_care,2777.19,503860726911,2019-06-18 03:26:40,Alvarez and Sons,"971 Parker Rapids Apt. 995- Port Reneefurt, TX 35854",f868b7bd,Dylan Romero,F,1954-01-25,Film/video editor,"29630 Patrick Freeway Apt. 235- Rachelstad, RI 28957",0
e1f8b166,shopping_net,2846.35,213121094894489,2020-05-20 17:34:30,Spencer-Martin,"802 Moore Roads Suite 230- Navarrotown, MS 53791",4b2baff7,Carlos Gross,M,1994-02-23,"Surveyor, land/geomatics","23276 James Station- Hopkinsfurt, WV 54898",0
a4342af4,home,4663.47,4346105565979723,2019-02-25 04:00:20,Berger Group,"7266 Joseph Motorway Suite 911- Brendaberg, IA 93739",1db2d2e1,Darlene Guzman,M,1983-07-21,Environmental consultant,"87428 Scott Circle- Port Michelle, OH 39983",0
e741e1a0,home,3957.33,4183653115188,2019-04-23 10:35:04,Weaver and Sons,"63397 Lori Parkways Suite 248- Annhaven, KY 98179",bd8a9d13,Shirley Thomas,M,1998-04-28,"Scientist, audiological","38369 Michelle Meadows Apt. 663- Deanfurt, NY 68175",0
c4d64621,kids_pets,4735.07,4709495900075662,2019-09-03 22:39:26,Washington Group,"19345 Matthew Prairie Apt. 891- Gregoryside, OK 37529",471c0334,Kimberly Tran,M,1950-03-07,"Radiographer, diagnostic","0759 Tara Neck- Piercefurt, DC 84280",1
6633fe86,gas_transport,4427.58,4129321409941,2019-07-25 11:38:34,Doyle Inc,"94282 Claudia Pine Apt. 827- Jamieborough, UT 45791",9ad8bf5b,Kyle Cox,M,1988-04-28,"Teacher, special educational needs","527 Perkins Brook- Nealborough, IA 58273",0
d5a61775,shopping_pos,3639.48,3532626315295504,2019-01-02 18:08:26,Mays Ltd,"365 Manning Bypass- West Nancy, KY 75105",183d9dce,Jimmy Barnett,M,1977-02-26,Systems developer,"8069 Wiggins Dam- Ericland, NH 10844",1
5a9793d0,gas_transport,3223.23,372553258764099,2019-11-15 05:58:20,Torres-Chapman,"64654 Ferguson Prairie- South John, AS 78275",213ce7ba,Anthony Thompson,M,1966-06-23,Mining engineer,"3794 Vazquez Summit Suite 891- Collierchester, AR 97521",0
92308e76,grocery_net,2584.0,6515904425631981,2019-12-16 08:39:29,Allen Inc,"2307 Stephanie Manor- Edwardsport, FM 13551",bb3f82c9,Adam Martin,F,2006-08-01,Barrister,"5391 Garrett Street- Morenohaven, VI 60324",1
22f40644,gas_transport,1422.63,578360208131,2019-01-17 15:11:33,"Lee, Mitchell and Smith","7839 Rebecca Underpass Suite 278- New Marciastad, IN 20938",834207e0,Kevin Robinson,M,1976-10-24,Energy engineer,"324 Bradford Roads Suite 201- Heatherton, NM 61077",0
06926e90,food_dining,4495.55,30571710810783,2019-02-27 17:46:19,Martinez Ltd,"6538 May Port- East John, NV 02430",5fc10912,Adrian Walls,M,1958-07-29,"Scientist, audiological","58247 Lawrence Neck- Lake Mason, TN 99135",1
ba11a215,misc_pos,1924.07,503809052122,2019-06-09 13:01:22,Brown-West,USNS Escobar- FPO AA 30648,f94fa706,Sandra Jones,F,2001-06-01,Systems analyst,"2296 Amber Station Suite 938- South James, AL 12569",0
956e69ab,health_fitness,2191.66,180048815900569,2020-02-04 15:14:08,Jimenez Ltd,"3150 Kathleen Spring Suite 303- West Michael, MP 23518",26579670,Jason Humphrey,M,1944-08-11,Exhibition designer,"37080 Austin Vista- Waltershire, FL 48881",0
bf4a2ac9,gas_transport,639.97,4301739577672471,2019-12-21 13:54:36,Jenkins PLC,"50200 Lozano Ways Suite 845- Georgemouth, CA 93226",7eecfcd8,Richard Foster,F,1959-06-02,Sub,"4342 Judy Track Suite 693- North Susan, NE 96457",1
c8806187,health_fitness,3117.56,4863219052538330478,2019-06-06 07:02:39,Jefferson-Ruiz,"74781 Cline Street- North Robert, MH 66745",6172c1f6,Nathaniel Freeman,F,1984-02-27,Science writer,"9787 Adriana Track- West Ryan, FL 96556",1
8c21157b,misc_pos,4961.4,4359613993314763,2019-11-22 11:39:35,"Cox, Medina and Beard","61326 Lynn Circles Apt. 368- Sandersberg, SD 86511",d6b4610a,Garrett Morrow,F,1951-01-07,"Teacher, special educational needs","48363 Rodney Underpass- Robertchester, DC 80572",0
965a3687,travel,4942.33,4038566083685,2020-01-07 03:06:24,"Young, Solomon and Hart","2539 Matthew Burgs Apt. 244- South Warren, NJ 25820",13186157,Kathleen Smith DDS,M,1992-06-20,"Teacher, special educational needs","6787 Smith Cliff Apt. 155- West Waynebury, MI 18025",1
de528f4a,shopping_net,3938.7,3574295105699918,2019-10-23 05:38:56,Spencer-Martin,"296 Herrera Plains Apt. 223- West Stephen, DC 42341",50256d78,Nathan Hughes,F,1995-11-16,Mechanical engineer,"820 Hansen Crossroad- Port Keith, WA 43572",1
e44565c8,entertainment,2932.84,587075206488,2019-09-25 05:06:34,Vincent and Sons,"96244 Lindsay Mount- Smithmouth, DE 95272",08254b88,Monica Walters,F,1982-05-31,Environmental consultant,"68946 Anderson Neck Apt. 183- South Tyler, AZ 98618",1
b47e98d9,home,312.57,3501733156315677,2019-03-18 18:22:10,Reed-Martinez,"4570 Manning Ville Suite 892- Marchaven, VI 01331",3106d6a2,Joshua Sanders,F,1947-06-06,Podiatrist,"91706 Shannon Shoal Apt. 919- Lake Michael, FL 02505",0
b2262e99,kids_pets,3410.65,4913065669475,2020-01-12 08:17:31,"Lara, Ryan and Johnson","778 Carrie Union- Leefurt, MA 85479",f5827f63,Crystal Webb,M,2006-02-22,Dealer,"3769 Albert Loop Apt. 687- Tomburgh, AL 55921",0
4e2289f1,kids_pets,4069.76,4417743636569729,2020-06-01 07:03:23,Castro Group,"170 Marks Circles Suite 392- Parkerchester, VA 17215",aa8fb263,Diane Murphy,F,1995-09-07,Chartered public finance accountant,"446 Young Drive Apt. 382- Port Christine, DE 42560",0
93b22403,kids_pets,4139.93,4232475597014,2019-03-28 20:06:16,White Inc,"2695 Jennifer Circles Suite 606- Fuentesport, MI 32862",ac96218b,Robert Gonzales,F,1969-12-07,Mining engineer,"0734 Jeff Junction- Josephbury, NY 95101",0
efa97d2d,home,691.27,4669712407703713,2019-05-26 04:19:21,Campbell-Pugh,"097 Brewer Mission- South Daniel, NC 06458",15ab7e79,Natalie Tucker,F,1998-01-09,Sub,"8372 Brenda Lake- Jamesfort, WI 05256",0
8a13c2f6,shopping_pos,4170.65,565344123791,2019-08-02 20:46:15,Adams Group,"21052 Thomas Causeway- Lake Russellton, LA 05046",dbe13669,Alex Martinez MD,F,1945-05-13,Secondary school teacher,"830 Michael Path Apt. 478- Yuland, OR 07341",0
065f5ba6,shopping_pos,3544.63,3513012433979662,2019-10-25 06:29:48,Cox PLC,"179 Christina Island Apt. 449- Lake Michelletown, KY 37374",9bebd9c9,Steven Lee,M,1956-12-11,Trading standards officer,USNS Morton- FPO AE 98856,0
9637cb62,gas_transport,4029.68,344549343971959,2019-10-08 03:37:39,Henry Inc,"66282 Tracy Glens- Lake Amber, NC 27472",42b3627c,Teresa Anderson,M,2005-12-19,"Scientist, biomedical","750 Oliver Tunnel Apt. 028- South Tinaport, MD 58489",0
17f02256,grocery_net,721.62,2263687963770823,2019-05-27 12:08:06,Wilson-Leonard,"1488 Flores Vista- Elizabethton, TX 33890",83d05a37,Jack Santana,M,1934-05-26,Prison officer,"4348 Taylor Springs- Lake Manuel, TX 97444",1
42defa97,shopping_pos,1282.87,3571154991278027,2019-11-12 00:48:14,Torres-Chapman,"0860 Wilson Course Apt. 734- Patrickshire, MI 32112",6d9127f6,Lauren Glass,M,1986-03-28,Audiological scientist,"4396 Nicholas Wells- Port Kathleen, AL 33343",1
01d38b7d,gas_transport,539.2,3545787527785594,2020-05-29 02:14:17,Martinez Ltd,"18872 Price Mews Suite 457- Lake Katherinetown, NE 73711",3f73eb3e,Lindsey Barry,F,1956-03-09,Mining engineer,"605 Mcintosh Ports- Darleneberg, VT 31889",0
fa4d6ca3,misc_net,1057.62,4027723834098,2020-05-29 15:16:27,Hughes-Fields,"10368 Woods Grove- East Antonio, PA 97616",0f84b803,Patrick Bryant,F,1965-05-17,Physiotherapist,"9375 Carpenter Ways- East Wendy, MA 42265",0
4ae5b78b,personal_care,2303.63,3527717095913379,2019-06-21 13:43:40,"Brown, Poole and Herrera","05804 Steven Tunnel- West Jorge, OR 04913",7328b994,Brianna Williams,F,1982-03-20,Chief Executive Officer,"681 Destiny Lodge Suite 254- Jeffreyland, NY 50042",0
15285eb0,misc_pos,1346.9,3565097298894301,2019-04-19 19:15:15,Crane LLC,"117 Melissa Shoals- Johnnychester, MP 18853",5be4b2f5,William Carlson,F,1958-05-22,Materials engineer,"0865 Holt Viaduct- Aprilchester, VI 60720",1
a9f14a12,kids_pets,4164.62,4217181009350793,2019-07-19 20:29:15,Davidson LLC,"43564 Vance Road Apt. 387- Velasquezfurt, FL 37510",bec0cc38,Dana Ortega,M,1993-09-23,"Radiographer, diagnostic","PSC 0054, Box 1339- APO AE 58007",0
ce21b3fd,travel,2421.76,4029214067614617708,2019-07-31 11:34:24,Hughes-Fields,"19827 Kelly Port Suite 317- Jacobburgh, FM 68812",c963ea62,Shawn Horn,M,1973-03-21,Petroleum engineer,"120 Evans Center Suite 807- Lake Alexander, MS 46712",1
4b353f48,shopping_net,4401.79,4421611999894147,2019-12-20 07:07:05,Berger Group,"529 Meyers Forge Suite 850- East Karinaland, NY 61271",45417665,Mrs. Jessica Miller,F,1970-11-15,Geoscientist,"39574 Barnes Valleys- North Rachel, VI 83527",1
eaeed003,misc_net,2336.77,3595329665894000,2019-12-18 18:34:20,Taylor-King,"82385 Chavez Square- Ashleyborough, VT 49738",dbc533d7,Mariah Kelly,F,1992-02-11,"Radiographer, diagnostic","58472 Marissa Mews- Brandontown, GU 01817",0
cc962372,gas_transport,2537.07,3569833118108928,2019-05-11 17:11:45,Clark-Reed,"88319 Walker Island- North Melissabury, FL 33240",8e308cf4,Sabrina Payne,F,1982-10-09,Energy engineer,"314 Robert Harbor Apt. 380- West Davidburgh, AL 84589",0
fc22af1c,grocery_net,1014.0,341868878100112,2019-12-07 07:32:27,"Patterson, Oliver and Shea","22045 Wells Row Apt. 211- Port Andrew, DE 42960",a3a7cf6d,Lance Lewis,F,1962-11-30,Physiotherapist,"85275 Buckley Plaza Suite 889- South Lawrenceton, MH 69898",0
a9153670,grocery_net,146.83,3547144471826412,2019-10-24 22:30:06,"Scott, Mclean and Chen","893 Nelson Plaza Suite 658- West Tiffany, KS 26816",2db5c4a7,Shawn Rose,F,1991-04-28,Mechanical engineer,"12371 Davis Wall Apt. 120- Port Kristiberg, OR 03827",1
f2b1e59b,travel,2053.62,4992111343394679,2019-09-05 12:44:13,Johnson-Kelly,"423 Christopher Island Suite 518- Villegastown, MO 88483",8c83d49a,Patricia Walters,M,1975-01-15,Barrister,"460 Williams Track- Andreaside, ND 79034",1
851ba02f,grocery_net,4152.76,5344798178962166,2019-03-04 23:38:33,Brady-Alexander,"13789 Johns Point Suite 599- North Jake, MN 10036",91151d6e,Kelly Ramsey,M,1952-12-28,Systems developer,"534 Dawn Drive- Austinchester, CT 44444",0
c374e426,health_fitness,2070.79,378828524626031,2020-03-14 22:35:13,Bryant LLC,"6555 Holder Summit Apt. 592- Lucasfurt, NC 77533",bcc7edd5,Evan Moore,F,1940-09-11,Agricultural consultant,"3599 Joel Landing- Port Briantown, GA 41180",0
a844c990,entertainment,1704.73,347626327554220,2019-11-05 06:35:56,Johnson Group,USNS Gibson- FPO AP 22577,b2547377,Amy Ray,M,1947-10-09,Quantity surveyor,"0418 Woodard Place Suite 606- East Rebecca, CO 51285",1
62ae83da,health_fitness,1695.84,3591722733003717,2020-05-31 07:20:41,"Dunn, Fox and Skinner","1718 Tapia Glen Apt. 647- Herrerafurt, MT 38479",2f1d251a,Barry Henderson,F,1952-07-16,Paramedic,"333 Julie Corner Apt. 716- New Christopher, AZ 70560",0
484671be,kids_pets,35.21,341623959208692,2020-01-05 19:14:13,Holland Ltd,"73194 Sloan Divide- New Erin, WA 41666",d31ad478,Steven Hill,M,1943-11-22,Financial trader,USNV Sexton- FPO AA 90299,1
b36aa38e,gas_transport,89.23,3581744012623132,2020-01-12 00:22:46,Thompson-Hanna,Unit 1636 Box 9733- DPO AA 96774,afc3d8fb,Matthew Nguyen,F,1957-09-05,Early years teacher,"95499 Rachel Landing- Ericborough, GU 70273",0
fe2df792,grocery_pos,1615.0,4019342213257309999,2019-06-09 03:25:16,"Lee, Parker and Obrien",USCGC Turner- FPO AE 76324,7692b39e,Luis Marshall,F,1938-08-05,Agricultural consultant,"5254 Tamara Junctions- Ronaldstad, OH 15782",0
5c88f544,grocery_pos,2871.72,4306845758561,2019-03-26 10:54:43,Burch LLC,"3252 Donna Fields- North Amandaview, VA 43019",f7c978c9,Melissa Smith DDS,F,1955-10-01,Accounting technician,"908 Margaret Throughway Apt. 397- Port Miranda, MT 55840",0
37ccb75a,health_fitness,2041.89,38872709808933,2020-04-25 11:28:30,Roberts-Bush,"2130 Carroll Court- South Jenniferchester, WI 11886",a990d087,Ralph Lewis,F,1987-07-09,"Surveyor, land/geomatics","484 Cooper Islands- South Brittanyview, MA 58780",0
f8a366f0,home,3211.9,4427357967429607,2020-06-16 14:31:55,Ruiz-Butler,"532 Carter Corners Suite 253- South Cody, NE 46136",15d3fd35,Rose Ashley,M,2005-10-09,Geoscientist,"2241 Rachel Land- Murrayberg, VI 85744",0
c50c5736,food_dining,4753.68,3575632256915249,2020-02-22 14:07:19,Fox-Martinez,"169 Brian Plains- Lake Wayneland, IA 74647",0556eab8,Ashley Novak DDS,F,1985-05-01,"Surveyor, land/geomatics","6239 Dennis Stream Apt. 855- Craigchester, VA 60377",0
5eabe11c,shopping_pos,4733.06,4062232961575020,2019-06-08 19:52:51,White Inc,"53671 William Falls- Brandonchester, GU 63676",d44470e7,Michael Molina,M,1946-12-14,Trading standards officer,"310 Alyssa Knoll- Christopherberg, NY 83553",0
63228f39,shopping_net,463.28,180046668821197,2020-02-19 23:44:53,Keith-Morrison,"6981 Gonzalez Village Apt. 332- Fieldsland, IL 48661",aba49058,Catherine Fry,F,2003-12-25,Further education lecturer,"0589 Jessica Overpass Apt. 532- Port Meganbury, VI 32776",1
e2bbacad,misc_net,108.3,3511920566516832,2019-04-02 08:04:32,Wilson-Leonard,"17234 Hubbard Trafficway Apt. 741- Lake Patriciamouth, FL 61603",925250d8,Brian Myers,M,2005-11-08,"Scientist, audiological","39175 Mooney Lane- South Williamborough, OK 85862",1
34d53455,grocery_pos,422.32,180088434720196,2019-07-09 01:15:03,"Brown, Poole and Herrera","9328 Smith Curve- New Brandonshire, AS 60147",eebb4937,Kiara Hamilton,F,1957-06-02,Early years teacher,"5010 Sergio Harbors Suite 873- East Melanie, FM 82667",0
843f470a,misc_pos,3810.05,3577900489137024,2019-11-19 06:06:30,"Palmer, Guzman and Byrd","13776 Pamela Ferry Apt. 061- Williamsside, SC 64839",513e9748,Jeremy Moyer,M,1939-07-09,Magazine features editor,"2691 Kelsey Island Apt. 444- New Alexanderville, GA 83741",0
9db6efa9,personal_care,1053.72,3535555754250919,2019-12-13 00:15:26,"Hawkins, Young and Hutchinson","PSC 9278, Box 9071- APO AE 17157",001781cd,Samantha Roberts,F,1986-05-27,Sub,"4607 Phillips Common- Morenostad, WV 07331",1
408dc74c,shopping_pos,1973.64,349571315171983,2019-05-17 03:09:35,Hill Ltd,"6781 David Trail Apt. 938- East Joshua, FM 27065",fa4c9c5d,Lisa Elliott,M,1986-09-15,Financial adviser,"8787 David Drive- North Claudiaport, CA 75950",1
319c5a7b,food_dining,3486.26,3503195562096812,2019-08-31 00:42:30,Martinez-Thornton,"4421 Matthew Forest Suite 402- West Jonathan, KS 67133",9302812a,Rachel Mcdonald,F,1947-05-18,Immunologist,"02880 Moran Drive- West Sheri, PA 87430",1
cc720d90,health_fitness,2625.33,6565490075467693,2020-05-06 14:37:05,Torres-Chapman,"5686 Eric Plains Suite 400- Mercerton, PW 37031",9aa456ed,Amy Zimmerman,M,1990-10-11,"Librarian, public","47795 Salinas Mission- Port Amyside, SD 08796",0
23451cd7,food_dining,802.56,4345056510380414942,2019-08-22 12:39:11,Fisher Ltd,"80592 Sheri Tunnel- Walterhaven, MP 05778",4c724864,Justin Harris,M,1953-11-21,Dealer,"03868 Brett Forge- Jasmineville, NM 19773",0
1b4d7ba7,health_fitness,162.3,6534887210975654,2019-09-20 13:22:29,Johnson-Frank,"978 Michael Drive- South William, WY 64757",b7d5bfa0,Christina Ramirez,M,2006-07-17,Magazine features editor,Unit 5143 Box 1949- DPO AP 08569,0
8a9adcd6,shopping_net,820.97,6576977090942574,2019-03-24 01:29:25,"Lee, Mitchell and Smith","118 Joseph Fords Apt. 262- Richardsonmouth, IA 18532",d9bedd51,Douglas Johnson,F,1965-11-24,Secondary school teacher,"6442 Santos Rapid- Patriciaside, TN 84660",0
a8f79dc5,shopping_pos,4348.88,30135251886329,2019-07-07 13:43:13,Ortiz Inc,"PSC 0292, Box 0225- APO AE 10746",56280c80,Daniel Gonzales,M,2004-12-06,Chartered public finance accountant,"734 Robert Squares Apt. 327- New Jacobmouth, OK 68301",0
5d39b1a0,misc_pos,4635.91,379356778430040,2019-08-28 09:17:10,Zuniga Ltd,"0596 Mason Overpass Suite 686- South Patriciaville, WA 56025",e4addea1,Walter Patterson,M,1994-05-10,Television production assistant,USNS Everett- FPO AE 59904,1
7f56c3f2,entertainment,777.9,2264635296060882,2019-04-23 23:30:09,"Lee, Mitchell and Smith","99747 Perez Ports Apt. 776- South Tasha, ME 27759",4966bbc5,William Norris,F,1976-05-09,Chief Executive Officer,"694 Kim Oval Apt. 230- Elizabethbury, PW 66130",0
a69bf298,personal_care,3513.78,3511374385254359,2019-05-15 11:20:28,Russell-Campbell,"19042 Bowers Ports Suite 582- Petersonborough, DE 45735",60f227ef,Alyssa Estes,M,2004-04-17,Geoscientist,Unit 1267 Box 2922- DPO AP 20438,1
2028285d,shopping_net,4518.02,4180044929541961,2019-08-24 13:36:34,"Diaz, Palmer and Johnson","3862 Whitehead Light Apt. 347- New Nathan, MI 22611",f986293e,Haley Gonzalez,M,1950-06-03,"Psychologist, forensic","4666 Bush Dale- Johnsonburgh, SC 61167",0
cb0e5060,food_dining,1035.51,341134471820782,2019-09-28 18:20:39,"Acevedo, Wilson and Brown","1591 Carpenter Loaf- New Amandachester, PR 08487",89e7dc24,Natalie Cook,F,1970-01-09,Science writer,"6344 Jennifer Estates Suite 624- Port Joseph, SD 48582",0
1a368bef,health_fitness,3496.58,4636351531178615,2020-04-23 20:36:02,Campbell-Hale,"756 May Turnpike- Kimberlyfurt, NY 60135",0390ffb7,Cheryl Ellis DDS,M,1968-04-25,Film/video editor,"42513 Brian Junction Apt. 623- South Stevenhaven, AK 45041",0
8990099d,misc_net,1390.69,4093995904589,2020-06-06 15:00:08,Doyle Inc,USS Stone- FPO AP 90554,205898ad,Heather Olson,M,1963-08-26,Financial adviser,"269 Davis Isle Suite 486- Warnerside, RI 55746",1
24f7e3ab,gas_transport,2190.76,6011310513034774,2020-05-28 23:39:20,Murray LLC,"98789 Devin Falls- Lake Christopherfort, ND 88304",a38a07f9,Laura Scott,F,1986-12-27,Electrical engineer,"7892 Todd Parkway Apt. 028- Serranoside, FL 48872",1
21ecc95e,entertainment,304.5,30064352574222,2019-06-25 14:03:44,Hughes-Fields,"49796 Martinez Hollow Suite 463- South Stevenville, AL 95159",f6bd9272,Philip Hughes,M,1967-08-17,Geoscientist,"657 Emily Dale- Lake Taylor, DC 84398",1
9f9a4e53,shopping_net,2588.89,3582771520997459,2020-06-12 00:13:09,Cunningham-Evans,"628 Ashley Canyon Suite 927- Lake Christine, GA 84624",2888acd7,Hunter Williams,M,1997-07-15,Financial adviser,"40472 Dennis Squares- Heatherberg, UT 87068",0
32a69ec3,misc_net,2701.42,6538289540300131,2020-04-21 10:39:30,Weaver and Sons,"2510 James Plain- South Sharon, OR 36116",7128c318,Kevin Byrd,F,1934-08-18,Financial adviser,"59480 Watkins Route- West Ronald, AZ 53806",1
abe9e969,misc_pos,4877.35,4325278212110,2019-04-28 01:40:57,"Diaz, Palmer and Johnson","617 Horne Islands- East Lisaville, IL 75873",64bfcd36,Joseph Phillips,F,1953-10-04,Naval architect,"865 Aaron Key- Carolhaven, WA 02087",0
965b567b,shopping_net,558.26,4874966783296,2020-04-17 14:20:40,"Acevedo, Wilson and Brown","13698 Shaffer Run Suite 696- Ashleyhaven, AZ 15249",921b510a,Robert Smith,M,1951-01-12,Magazine features editor,"13161 Murphy Shores- West Shane, PW 62270",1
fbd3174a,shopping_pos,4848.21,4558993999609,2020-04-03 10:08:15,Hayes-Fowler,"58294 West Divide- Port Frankland, NJ 08711",ae320dc2,Cory Carlson,M,1969-10-30,Systems developer,"580 Boyd Creek- Jacobton, CT 53914",0
a60377ac,travel,107.79,3562655596990775,2020-01-30 09:13:17,"Rasmussen, Jones and Cook","PSC 8956, Box 7889- APO AA 68331",b426150c,Melissa Guzman,M,1950-03-29,"Surveyor, land/geomatics",USS Mendez- FPO AA 24131,1
4f4cbfce,entertainment,4904.66,4560489202872189,2019-01-29 01:37:45,Doyle Inc,"PSC 6039, Box 6776- APO AA 59343",a1670482,Lindsay Weaver,F,1980-05-03,Financial adviser,"932 Owens Forks Apt. 039- Davisborough, FL 72081",0
ed893c3c,grocery_net,3124.23,4321826133614711,2020-06-17 07:13:33,Diaz-Aguilar,"034 Denise Harbors Apt. 101- Matthewfurt, HI 64205",d0aa1e60,Courtney Kaufman,F,1996-06-26,Early years teacher,"25017 Taylor Inlet- Port Victoriahaven, MA 24629",0
bbdd4f29,grocery_net,1919.35,3537763177663498,2020-03-23 09:00:09,White Inc,"15332 Hoffman Way- New Elizabeth, SD 37084",27c4e5b7,Janice Harvey,M,1989-06-25,Podiatrist,Unit 7245 Box 0115- DPO AP 81845,1
ccbfb3ca,grocery_pos,2996.83,213177148159634,2019-11-20 10:31:20,Fisher Ltd,"477 Ariel Ford- Michelehaven, ID 52264",bcae5fe4,Joshua Wilson,F,2002-04-30,Chief Executive Officer,"01433 Peterson Turnpike Apt. 460- Johnsonhaven, NJ 11036",1
fa530b78,travel,4498.88,2720196757455358,2020-06-04 10:50:37,Berger Group,"PSC 0611, Box 9310- APO AA 63049",02330c40,Theodore Curtis,M,1956-09-30,"Teacher, special educational needs","9517 Jessica Plaza Suite 630- Natalieberg, AL 02022",0
f5a271b5,misc_pos,3416.44,30129373391011,2019-01-19 11:08:28,Hayes-Fowler,"707 Diaz Views Apt. 620- New Kariville, MS 55326",55692ca4,Bob Gibbs,M,1966-12-20,Accounting technician,"874 Jenkins Park Suite 557- North Cody, WV 97455",0
f81af0ce,entertainment,4110.76,2243453092784267,2020-04-10 22:43:43,Bell Inc,USNS Landry- FPO AP 62383,721c2dd0,Katie Bennett,F,1948-11-24,Mechanical engineer,"8573 Edward Islands Apt. 439- North Emma, DC 34464",0
25fb1458,shopping_net,4871.5,4688970445545720071,2019-10-28 20:00:30,"Pope, Franklin and Green","872 Bethany Squares Apt. 486- Lake Catherine, VT 02515",8c6a3caa,Terri Gonzales,F,1948-10-20,Paramedic,"726 Christina Causeway- Meyerborough, OK 85534",0
92b08f9c,gas_transport,3872.07,213185412812580,2019-02-04 15:51:16,Miller-Patrick,"7918 Wise Keys Suite 927- South Anthonymouth, NE 36334",c4c9f185,Adam Wilson,M,1945-05-25,Further education lecturer,"0650 Taylor Lights Suite 100- Francofort, UT 77430",0
9167ff3d,kids_pets,1456.24,4585744016037,2019-01-15 08:36:53,Mays Ltd,"16226 Hensley Wells Suite 269- Williamburgh, VI 20803",4d3b0836,Deborah Burns,M,1976-07-09,Chief Executive Officer,USNV Harris- FPO AA 56437,0
e63ebc29,misc_pos,1885.81,213165797073511,2019-05-12 18:14:53,Watts PLC,Unit 6473 Box 3407- DPO AA 90244,5ff2ef9a,Michael Gallegos,M,1935-09-26,"Scientist, biomedical","15391 Calvin Road- Lake Williamland, NY 93222",0
fcb2b2f1,entertainment,2245.88,676321578459,2020-05-24 01:33:09,Watts PLC,USCGC Grant- FPO AP 03120,75b60d62,Sean Armstrong,F,1994-09-29,Barrister,"00811 Williams Canyon- Mariabury, MA 65580",0
